Date,Open,High,Low,Close,Adj Close,Volume
2016-02-15,855.000000,867.000000,845.099976,850.200012,812.171082,3592947
2016-02-16,850.599976,857.150024,820.200012,827.799988,790.772827,1957372
2016-02-17,831.950012,859.349976,828.000000,855.799988,817.520447,1975343
2016-02-18,869.700012,876.500000,858.099976,870.450012,831.515320,2342525
2016-02-19,870.400024,870.400024,857.000000,864.200012,825.544861,1561649
2016-02-22,871.950012,885.799988,868.000000,882.450012,842.978516,2302969
2016-02-23,884.700012,898.450012,866.250000,871.099976,832.136230,2470030
2016-02-24,866.349976,870.000000,849.599976,854.549988,816.326416,1716644
2016-02-25,857.450012,880.000000,855.549988,875.349976,836.196045,3898475
2016-02-26,885.000000,890.000000,869.099976,871.900024,832.900513,2409042
2016-02-29,880.799988,880.799988,833.700012,853.900024,815.705444,3546392
2016-03-01,861.700012,873.000000,851.299988,868.400024,829.557068,2354037
2016-03-02,876.000000,877.099976,850.000000,851.849976,813.747253,3184958
2016-03-03,859.900024,873.849976,852.599976,870.900024,831.945190,2447143
2016-03-04,872.000000,874.500000,852.599976,856.799988,818.475830,1525260
2016-03-08,859.799988,871.000000,851.250000,858.599976,820.195251,2297582
2016-03-09,860.000000,863.700012,836.900024,860.900024,822.392456,3139226
2016-03-10,864.450012,868.000000,846.500000,865.049988,826.356750,2042250
2016-03-11,854.900024,870.000000,843.599976,868.200012,829.365967,2329088
2016-03-14,869.000000,876.549988,858.599976,862.200012,823.634277,2139517
2016-03-15,861.500000,861.500000,840.599976,843.150024,805.436401,2357014
2016-03-16,845.500000,847.450012,821.650024,835.750000,798.367310,2521867
2016-03-17,842.000000,843.900024,821.799988,827.250000,790.247620,2605930
2016-03-18,825.049988,825.900024,798.400024,816.000000,779.500732,5270631
2016-03-21,820.549988,838.049988,816.799988,836.450012,799.036072,3177198
2016-03-22,835.049988,847.000000,831.900024,844.599976,806.821472,2105722
2016-03-23,844.700012,852.000000,834.599976,846.200012,808.349976,2331768
2016-03-28,846.000000,846.000000,803.000000,809.250000,773.052734,4596334
2016-03-29,809.250000,811.849976,770.000000,794.349976,758.819153,7468509
2016-03-30,811.900024,815.549988,801.049988,811.700012,775.393250,3020735
2016-03-31,811.900024,829.650024,811.900024,820.000000,783.321777,5230705
2016-04-01,821.000000,824.000000,809.400024,815.099976,778.641052,1654746
2016-04-04,817.200012,821.000000,811.099976,815.049988,778.593323,1239310
2016-04-05,816.000000,816.450012,799.500000,800.799988,764.980652,2570634
2016-04-06,804.500000,811.099976,798.049988,809.549988,773.339355,1809628
2016-04-07,810.000000,822.900024,805.099976,811.700012,775.393250,2221164
2016-04-08,807.049988,817.450012,807.049988,811.750000,775.440857,1088142
2016-04-11,823.000000,826.000000,809.200012,817.299988,780.742615,2757166
2016-04-12,819.700012,827.049988,816.349976,823.599976,786.760803,1942717
2016-04-13,826.099976,835.900024,823.000000,833.049988,795.788147,2310970
2016-04-18,833.150024,841.150024,827.299988,837.799988,800.325623,2257502
2016-04-20,836.099976,836.099976,825.200012,828.549988,791.489380,2134965
2016-04-21,831.650024,837.900024,826.799988,832.900024,795.644958,1381380
2016-04-22,827.000000,828.450012,818.150024,820.200012,783.512939,2527855
2016-04-25,820.000000,821.150024,802.000000,808.849976,772.670532,3644370
2016-04-26,805.000000,817.599976,797.000000,814.400024,777.972412,4083983
2016-04-27,814.000000,816.099976,809.200012,813.950012,777.542480,1364080
2016-04-28,819.000000,819.000000,800.000000,801.950012,766.079224,4828596
2016-04-29,805.000000,813.299988,802.000000,811.299988,775.010925,2339763
2016-05-02,813.750000,816.150024,804.500000,811.799988,775.488586,1083227
2016-05-03,808.200012,813.599976,780.000000,798.250000,762.544739,5809209
2016-05-04,799.000000,806.400024,787.049988,804.200012,768.228577,2523074
2016-05-05,825.549988,828.000000,806.500000,810.450012,774.199036,3065087
2016-05-06,809.950012,815.000000,802.250000,804.400024,768.419678,1464262
2016-05-09,805.000000,811.799988,796.000000,805.299988,769.279419,2556690
2016-05-10,806.000000,811.000000,800.299988,802.150024,766.270386,2156929
2016-05-11,799.000000,806.000000,792.000000,796.299988,760.682007,2268518
2016-05-12,795.099976,805.700012,795.099976,803.549988,767.607544,1962391
2016-05-13,805.349976,805.349976,792.500000,795.049988,759.487854,2454738
2016-05-16,799.900024,802.000000,791.700012,797.849976,762.162659,2035038
2016-05-17,801.000000,802.599976,796.500000,799.900024,764.120972,2505291
2016-05-18,798.950012,799.049988,791.000000,795.299988,759.726685,2244494
2016-05-19,797.000000,797.700012,790.000000,792.500000,757.051941,3114189
2016-05-20,797.900024,797.900024,790.000000,791.349976,755.953369,2460489
2016-05-23,793.000000,793.700012,779.299988,784.549988,749.457520,2403975
2016-05-24,786.000000,787.000000,771.000000,772.299988,737.755432,2249441
2016-05-25,778.299988,789.900024,771.200012,785.450012,750.317383,1556315
2016-05-26,781.099976,788.000000,774.049988,779.349976,744.489990,1900809
2016-05-27,795.000000,828.000000,790.099976,824.950012,788.050476,3675225
2016-05-30,831.000000,842.000000,808.250000,812.099976,775.775208,4888391
2016-05-31,792.000000,799.000000,756.000000,762.750000,728.632690,15706495
2016-06-01,767.049988,771.400024,752.450012,754.549988,720.799316,4921709
2016-06-02,755.099976,758.500000,744.549988,746.750000,713.348206,4900285
2016-06-03,751.900024,751.900024,735.049988,737.349976,704.368652,5944789
2016-06-06,748.900024,750.000000,721.849976,724.400024,691.997925,6330743
2016-06-07,728.000000,741.900024,710.150024,738.799988,705.753906,7369626
2016-06-08,744.000000,744.950012,734.400024,738.000000,704.989624,3384926
2016-06-09,738.000000,745.250000,731.500000,742.700012,709.479553,3948805
2016-06-10,745.849976,747.000000,738.400024,741.400024,708.237610,2785032
2016-06-13,738.500000,748.000000,733.150024,746.450012,713.061768,2918950
2016-06-14,748.000000,755.000000,746.549988,753.700012,719.987427,2789220
2016-06-15,756.900024,758.349976,750.000000,751.599976,717.981262,1417625
2016-06-16,752.000000,756.349976,742.700012,754.599976,720.847168,2717995
2016-06-17,756.500000,758.150024,740.099976,743.200012,709.957092,3317924
2016-06-20,739.849976,746.099976,733.849976,739.849976,706.756897,3323011
2016-06-21,741.099976,745.200012,735.200012,736.299988,703.365784,3703466
2016-06-22,739.950012,741.400024,731.400024,740.049988,706.947937,3715759
2016-06-23,743.950012,757.799988,743.000000,752.599976,718.936646,3909660
2016-06-24,747.700012,765.000000,734.000000,754.750000,720.990417,7640809
2016-06-27,757.000000,775.599976,753.299988,773.750000,739.140747,4493497
2016-06-28,774.000000,779.349976,763.549988,765.099976,730.877563,2788888
2016-06-29,770.700012,774.450012,767.599976,770.299988,735.844971,2460436
2016-06-30,775.000000,776.900024,761.000000,763.099976,728.966919,4538392
2016-07-01,769.000000,769.450012,762.049988,763.349976,729.205750,2656477
2016-07-04,768.250000,774.799988,766.150024,770.799988,736.322571,1575107
2016-07-05,772.950012,778.000000,764.250000,774.500000,739.857117,2746347
2016-07-07,778.000000,782.950012,775.000000,778.200012,743.391602,2515212
2016-07-08,781.950012,785.000000,774.450012,777.500000,742.722900,2174896
2016-07-11,789.000000,793.900024,781.500000,789.000000,753.708496,4771555
2016-07-12,792.799988,793.000000,778.150024,783.049988,748.024597,3402732
2016-07-13,786.849976,794.849976,775.000000,778.549988,743.725769,3546248
2016-07-14,774.650024,774.650024,766.849976,768.549988,734.173096,4148326
2016-07-15,772.000000,774.799988,764.099976,770.400024,735.940491,5462554
2016-07-18,774.299988,781.000000,770.900024,776.700012,741.958618,3096502
2016-07-19,780.000000,787.000000,777.599976,782.400024,747.403687,3030866
2016-07-20,785.400024,798.299988,781.549988,797.250000,761.589478,4592908
2016-07-21,800.000000,806.000000,791.000000,794.200012,758.675842,3452258
2016-07-22,796.000000,796.000000,782.000000,786.599976,751.415894,2552125
2016-07-25,788.000000,805.000000,787.000000,804.000000,768.037598,3836740
2016-07-26,807.000000,808.000000,795.099976,798.400024,762.688049,2827707
2016-07-27,797.049988,810.000000,791.250000,807.900024,771.763184,2447955
2016-07-28,810.400024,828.000000,809.500000,825.450012,788.528076,3981433
2016-07-29,825.000000,839.799988,820.549988,829.950012,792.826782,3056996
2016-08-01,837.900024,840.000000,822.700012,835.650024,798.271790,2052236
2016-08-02,839.000000,847.500000,826.849976,828.900024,791.823792,2135409
2016-08-03,832.700012,847.349976,821.299988,839.599976,802.045166,2105776
2016-08-04,842.000000,854.950012,840.099976,848.549988,810.594849,2609726
2016-08-05,852.900024,854.450012,837.049988,841.900024,804.242371,1908271
2016-08-08,842.049988,844.849976,830.400024,832.799988,795.549316,3382787
2016-08-09,834.000000,835.200012,822.599976,829.349976,792.253601,1896252
2016-08-10,831.700012,833.000000,815.049988,817.650024,781.077026,1315780
2016-08-11,814.299988,818.799988,785.200012,808.250000,772.097412,6662203
2016-08-12,816.799988,825.900024,790.549988,800.549988,764.741821,8732728
2016-08-16,808.349976,808.349976,781.200012,782.700012,747.690308,5115466
2016-08-17,778.750000,790.799988,772.799988,785.000000,749.887390,3550406
2016-08-18,790.000000,794.400024,785.500000,788.799988,753.517395,1585900
2016-08-19,792.750000,793.500000,779.599976,783.799988,748.741028,3217425
2016-08-22,784.250000,785.000000,765.000000,770.099976,735.653809,5501620
2016-08-23,770.700012,770.700012,760.000000,762.349976,728.250549,3756220
2016-08-24,765.000000,775.349976,763.549988,769.700012,735.271667,3806381
2016-08-25,773.950012,777.299988,762.049988,764.950012,730.734131,2285008
2016-08-26,766.250000,768.650024,752.750000,755.250000,721.468079,1978922
2016-08-29,757.900024,762.400024,746.599976,759.299988,725.336914,2362413
2016-08-30,763.799988,777.000000,760.950012,774.849976,740.191345,1726397
2016-08-31,778.000000,782.000000,771.299988,775.650024,740.955688,3405144
2016-09-01,775.599976,778.900024,767.250000,770.049988,735.606140,1183855
2016-09-02,774.000000,784.299988,768.000000,782.349976,747.355896,1867621
2016-09-06,786.000000,789.000000,778.299988,782.650024,747.642456,1556462
2016-09-07,783.000000,784.549988,776.549988,779.250000,744.394653,1353192
2016-09-08,780.000000,809.750000,777.299988,808.049988,772.898132,3663747
2016-09-09,811.000000,818.500000,794.099976,797.450012,762.759338,4003165
2016-09-12,789.000000,795.900024,779.099976,787.049988,752.811768,2621800
2016-09-14,795.000000,796.200012,774.400024,779.849976,745.924988,3858523
2016-09-15,784.000000,792.599976,782.150024,786.349976,752.142212,1479337
2016-09-16,790.049988,794.000000,781.250000,783.799988,749.703125,2303954
2016-09-19,784.549988,789.700012,780.549988,782.500000,748.459717,1283403
2016-09-20,785.000000,786.599976,777.000000,778.750000,744.872925,2078649
2016-09-21,782.000000,784.500000,776.349976,778.849976,744.968445,1572757
2016-09-22,786.049988,788.849976,783.299988,786.750000,752.524780,1730313
2016-09-23,790.099976,790.750000,778.000000,780.049988,746.116272,1768021
2016-09-26,781.000000,784.250000,764.599976,766.150024,732.820923,2308824
2016-09-27,766.500000,776.900024,766.150024,770.150024,736.647034,1556490
2016-09-28,766.200012,773.750000,763.400024,764.799988,731.529724,2342694
2016-09-29,769.000000,770.000000,732.000000,735.849976,703.838989,5321213
2016-09-30,739.950012,745.000000,735.099976,742.700012,710.391174,2051308
2016-10-03,750.000000,761.000000,750.000000,757.049988,724.116760,1856097
2016-10-04,762.000000,773.000000,759.250000,764.299988,731.051453,2557812
2016-10-05,768.500000,768.500000,757.299988,759.450012,726.412476,1847125
2016-10-06,765.000000,766.549988,750.099976,752.900024,720.147400,1755184
2016-10-07,756.000000,756.200012,748.799988,751.200012,718.521423,1554398
2016-10-10,752.950012,758.000000,750.000000,755.450012,722.586426,1365905
2016-10-13,749.200012,753.900024,735.099976,739.700012,707.521606,2996697
2016-10-14,740.900024,747.000000,737.400024,745.500000,713.069275,1849542
2016-10-17,747.299988,747.400024,732.000000,733.950012,702.021790,1510291
2016-10-18,735.950012,745.299988,735.500000,743.500000,711.156372,1901132
2016-10-19,748.400024,759.000000,747.049988,750.250000,717.612610,2267328
2016-10-20,754.750000,755.900024,742.950012,745.500000,713.069275,1360596
2016-10-21,747.000000,749.000000,740.549988,747.750000,715.221375,1807639
2016-10-24,749.900024,753.700012,745.250000,747.150024,714.647461,1014731
2016-10-25,749.099976,759.000000,746.250000,747.400024,714.886597,1924646
2016-10-26,749.000000,749.000000,736.099976,738.700012,706.565125,1206610
2016-10-27,742.000000,750.700012,737.200012,746.900024,714.408447,2686399
2016-10-28,747.000000,752.000000,741.950012,743.400024,711.060730,1900094
2016-11-01,749.000000,749.000000,732.099976,733.750000,701.830505,2566651
2016-11-02,732.799988,732.799988,713.099976,714.049988,682.987427,3286334
2016-11-03,714.000000,717.000000,700.400024,703.650024,673.039917,4374269
2016-11-04,679.900024,679.900024,647.099976,651.500000,623.158508,17908933
2016-11-07,676.000000,677.000000,653.000000,654.900024,626.410583,6663505
2016-11-08,660.000000,663.049988,632.299988,635.400024,607.758911,9896681
2016-11-09,600.000000,669.150024,571.900024,660.750000,632.006104,14963330
2016-11-10,680.000000,693.599976,664.099976,666.200012,637.218994,9357587
2016-11-11,690.000000,708.000000,680.000000,688.000000,658.070618,13184334
2016-11-15,697.950012,705.549988,674.650024,682.450012,652.762085,5816519
2016-11-16,691.000000,694.750000,660.000000,667.400024,638.366882,4722902
2016-11-17,668.750000,681.349976,660.000000,669.250000,640.136353,3756250
2016-11-18,671.500000,692.500000,662.049988,688.849976,658.883728,6150792
2016-11-21,692.000000,697.099976,676.049988,690.349976,660.318420,5090705
2016-11-22,699.000000,699.400024,685.000000,689.900024,659.887939,3359143
2016-11-23,696.000000,704.900024,691.049988,701.299988,670.792053,4496512
2016-11-24,699.500000,699.500000,680.000000,682.500000,652.809937,3783616
2016-11-25,689.500000,717.000000,685.099976,714.150024,683.083069,4410579
2016-11-28,713.650024,720.200012,710.049988,715.150024,684.039612,2607872
2016-11-29,719.900024,721.500000,702.000000,706.500000,675.765808,3674024
2016-11-30,710.900024,719.500000,706.299988,709.799988,678.922302,4359468
2016-12-01,709.799988,724.500000,707.000000,721.500000,690.113403,2796906
2016-12-02,719.299988,730.950012,716.099976,720.349976,689.013367,3163480
2016-12-05,722.000000,725.000000,710.349976,713.099976,682.078735,2946490
2016-12-06,716.549988,721.700012,704.150024,706.150024,675.431152,2939600
2016-12-07,700.000000,700.000000,660.000000,664.000000,635.114746,12922300
2016-12-08,664.000000,679.599976,658.849976,675.700012,646.305786,6865033
2016-12-09,678.000000,682.799988,671.250000,673.000000,643.723145,3298719
2016-12-12,673.200012,681.900024,670.000000,676.400024,646.975342,2155130
2016-12-13,676.000000,685.700012,666.549988,684.349976,654.579468,4508196
2016-12-14,685.950012,692.650024,675.000000,678.400024,648.888306,3202343
2016-12-15,672.799988,673.599976,645.000000,649.950012,621.676025,9539189
2016-12-16,650.849976,651.900024,633.599976,647.349976,619.188965,10780836
2016-12-19,644.000000,644.000000,630.099976,632.250000,604.745972,4214766
2016-12-20,635.000000,638.000000,622.099976,627.900024,600.585083,3984283
2016-12-21,632.000000,633.900024,613.049988,614.450012,587.720276,7404147
2016-12-22,616.250000,625.000000,608.000000,609.150024,582.650757,5479188
2016-12-23,614.000000,629.500000,611.200012,623.500000,596.376465,6105681
2016-12-26,624.549988,624.900024,610.000000,611.250000,584.659363,3005547
2016-12-27,614.000000,622.200012,612.599976,621.099976,594.080872,2289086
2016-12-28,624.000000,628.650024,619.049988,621.349976,594.320068,2516753
2016-12-29,621.500000,624.950012,611.849976,614.700012,587.959412,4788982
2016-12-30,619.000000,632.000000,616.650024,630.000000,602.593811,3523510
2017-01-02,633.000000,640.349976,627.000000,634.049988,606.467590,2266225
2017-01-03,637.000000,641.950012,631.849976,636.099976,608.428406,2821892
2017-01-04,638.000000,643.799988,634.799988,637.349976,609.623962,2500456
2017-01-05,646.099976,647.900024,641.500000,643.450012,615.458679,2589560
2017-01-06,648.099976,649.750000,639.450012,640.750000,612.876099,1864378
2017-01-09,641.099976,646.900024,631.000000,632.049988,604.554626,1827405
2017-01-10,635.000000,639.900024,627.099976,638.549988,610.771912,2559697
2017-01-11,640.000000,649.549988,639.299988,648.200012,620.002075,2784843
2017-01-12,629.000000,646.900024,629.000000,644.750000,616.702087,6269913
2017-01-13,647.000000,657.400024,642.450012,653.000000,624.593201,3524996
2017-01-16,651.000000,654.900024,642.200012,643.500000,615.506470,1349694
2017-01-17,645.000000,652.700012,644.450012,649.700012,621.436768,3016496
2017-01-18,649.000000,654.000000,644.500000,649.950012,621.676025,4013631
2017-01-19,647.000000,653.700012,641.099976,643.450012,615.458679,2089653
2017-01-20,642.849976,647.400024,640.000000,641.549988,613.641296,3671360
2017-01-23,640.000000,645.250000,632.500000,633.650024,606.085083,2955807
2017-01-24,636.000000,644.500000,636.000000,641.400024,613.497803,2187797
2017-01-25,644.000000,646.700012,634.200012,635.849976,608.189331,3068071
2017-01-27,638.299988,643.000000,633.799988,640.500000,612.636963,2362371
2017-01-30,640.049988,654.900024,639.000000,644.750000,616.702087,2406083
2017-01-31,644.500000,649.000000,630.000000,631.500000,604.028625,1926978
2017-02-01,631.000000,637.450012,618.400024,625.549988,598.337280,3507275
2017-02-02,626.200012,644.700012,620.000000,641.400024,613.497803,3819377
2017-02-03,644.500000,649.799988,640.250000,647.250000,619.093384,2048060
2017-02-06,650.000000,677.299988,645.000000,675.150024,645.779602,5835962
2017-02-07,675.000000,689.549988,667.200012,669.599976,640.471069,4274151
2017-02-08,668.650024,677.000000,659.200012,662.200012,633.392944,2959209
2017-02-09,665.000000,669.000000,653.349976,655.500000,626.984375,3295494
2017-02-10,655.500000,662.099976,650.099976,655.049988,626.553955,2814314
2017-02-13,656.500000,659.450012,648.000000,654.700012,626.219299,1885766
2017-02-14,659.000000,662.849976,640.900024,649.299988,621.054138,3393607
2017-02-15,650.200012,651.750000,621.500000,623.049988,595.946045,10352763
2017-02-16,624.000000,652.000000,623.450012,649.299988,621.054138,6158072
2017-02-17,653.500000,677.950012,649.099976,675.500000,646.114502,6165104
2017-02-20,678.000000,686.400024,672.500000,679.650024,650.083862,4597889
2017-02-21,681.700012,685.000000,670.099976,673.200012,643.914551,2972142
2017-02-22,674.000000,675.400024,662.750000,670.349976,641.188477,2662258
2017-02-23,673.900024,681.299988,667.049988,674.549988,645.205750,4522397
2017-02-27,674.099976,685.500000,671.099976,674.450012,645.110107,3477074
2017-02-28,675.000000,682.299988,675.000000,679.000000,649.462097,2711558
2017-03-01,681.099976,697.400024,679.000000,694.650024,664.431396,4972108
2017-03-02,700.000000,701.299988,672.900024,676.150024,646.736145,4783045
2017-03-03,672.000000,688.450012,671.099976,686.450012,656.588074,2495214
2017-03-06,684.000000,684.500000,675.099976,683.000000,653.288147,2858145
2017-03-07,683.599976,684.849976,675.250000,679.650024,650.083862,2152337
2017-03-08,675.000000,688.849976,673.000000,680.400024,650.801208,3480865
2017-03-09,680.349976,686.000000,676.099976,685.150024,655.344666,2408830
2017-03-10,680.049988,691.099976,680.000000,682.950012,653.240356,1987748
2017-03-14,693.500000,729.049988,677.099976,708.200012,677.392029,9857280
2017-03-15,713.000000,717.450012,704.250000,705.849976,675.144165,3046871
2017-03-16,711.000000,719.500000,707.099976,710.799988,679.878723,3087300
2017-03-17,715.000000,716.400024,702.000000,707.500000,676.722412,3067000
2017-03-20,709.000000,711.000000,704.500000,706.549988,675.813721,1418664
2017-03-21,704.000000,705.900024,684.150024,698.049988,667.683411,3691911
2017-03-22,694.000000,703.000000,690.849976,701.450012,670.935547,2414239
2017-03-23,704.000000,705.000000,699.250000,703.150024,672.561646,1294418
2017-03-24,703.500000,709.650024,700.200012,703.900024,673.278931,1357525
2017-03-27,701.000000,703.349976,689.500000,691.200012,661.131470,1859318
2017-03-28,694.799988,702.549988,693.700012,698.599976,668.209473,1626424
2017-03-29,701.000000,701.400024,685.000000,687.650024,657.735901,5152744
2017-03-30,689.799988,694.049988,685.200012,687.049988,657.161926,2558208
2017-03-31,685.200012,694.049988,684.599976,688.150024,658.214233,2898457
2017-04-03,688.750000,693.799988,685.099976,692.400024,662.279297,1347390
2017-04-05,694.500000,696.700012,686.500000,690.700012,660.653198,1977427
2017-04-06,692.950012,692.950012,683.150024,686.900024,657.018555,2015425
2017-04-07,684.900024,684.900024,662.200012,665.950012,636.979858,6076717
2017-04-10,667.000000,669.900024,661.200012,667.750000,638.701599,2138613
2017-04-11,668.049988,673.000000,666.099976,670.400024,641.236389,1344759
2017-04-12,672.750000,689.500000,663.400024,683.250000,653.527222,2653626
2017-04-13,688.500000,699.849976,681.500000,692.750000,662.614075,2918733
2017-04-17,682.000000,683.000000,670.299988,677.049988,647.597046,2411262
2017-04-18,677.950012,679.500000,663.950012,665.150024,636.214661,1734258
2017-04-19,668.950012,676.000000,661.400024,663.349976,634.492920,2241129
2017-04-20,666.000000,667.700012,655.049988,655.950012,627.414917,2071407
2017-04-21,659.450012,659.450012,636.599976,639.599976,611.776062,6091210
2017-04-24,635.000000,645.250000,632.049988,642.849976,614.884766,4428981
2017-04-25,645.250000,649.000000,639.900024,642.549988,614.597778,1825996
2017-04-26,643.000000,646.500000,635.099976,642.799988,614.836914,1915462
2017-04-27,645.000000,646.000000,632.750000,637.000000,609.289307,2432744
2017-04-28,637.250000,644.200012,637.250000,641.950012,614.023987,1903299
2017-05-02,642.400024,644.250000,627.500000,632.799988,605.271912,2415773
2017-05-03,631.000000,635.450012,624.000000,628.849976,601.493713,3807210
2017-05-04,628.000000,637.200012,623.599976,631.500000,604.028625,3150744
2017-05-05,630.000000,638.000000,626.000000,630.200012,602.785095,2538263
2017-05-08,630.950012,639.799988,626.700012,637.150024,609.432739,1544639
2017-05-09,638.000000,642.299988,630.450012,640.299988,612.445679,1589995
2017-05-10,642.049988,646.599976,637.349976,642.799988,614.836914,1381364
2017-05-11,644.849976,649.900024,640.150024,648.450012,620.241150,1674209
2017-05-12,650.000000,656.700012,643.849976,655.099976,626.601807,1992719
2017-05-15,655.400024,656.849976,649.500000,654.450012,625.980225,1224004
2017-05-16,655.000000,656.549988,648.000000,652.349976,623.971497,2325051
2017-05-17,652.099976,653.000000,644.099976,650.900024,622.584595,1920624
2017-05-18,648.700012,655.250000,643.450012,653.950012,625.501892,2149513
2017-05-19,655.500000,656.950012,646.700012,653.150024,624.736694,2223401
2017-05-22,654.000000,654.000000,636.299988,640.150024,612.302246,3156574
2017-05-23,628.000000,630.849976,589.099976,614.099976,587.385376,11623535
2017-05-24,615.950012,616.299988,599.500000,603.500000,577.246582,3751856
2017-05-25,609.049988,609.299988,582.349976,591.549988,565.816345,7237706
2017-05-26,590.599976,597.849976,564.000000,567.650024,542.956116,10814562
2017-05-29,529.000000,529.000000,492.649994,502.600006,480.735962,42138319
2017-05-30,502.000000,510.549988,502.000000,508.000000,485.901001,10937265
2017-05-31,512.000000,512.049988,499.750000,501.600006,479.779419,14794419
2017-06-01,502.100006,523.950012,502.100006,507.450012,485.374939,14169918
2017-06-02,515.000000,517.950012,508.000000,514.849976,492.453003,7715676
2017-06-05,520.000000,522.000000,511.649994,512.799988,490.492188,5257958
2017-06-06,516.000000,516.349976,503.000000,504.299988,482.361938,4813209
2017-06-07,508.899994,515.750000,504.799988,511.549988,489.296570,4217463
2017-06-08,514.000000,534.599976,511.600006,528.849976,505.843994,10616075
2017-06-09,530.000000,533.849976,521.700012,524.700012,501.874603,4635649
2017-06-12,525.000000,540.900024,521.900024,532.549988,509.383087,7634053
2017-06-13,551.150024,552.000000,536.200012,537.200012,513.830872,9578458
2017-06-14,540.000000,541.000000,532.599976,539.549988,516.078552,3182248
2017-06-15,540.750000,549.349976,536.849976,544.000000,520.334961,4179924
2017-06-16,547.900024,547.950012,526.000000,529.150024,506.130951,4986232
2017-06-19,533.000000,533.950012,521.549988,524.849976,502.018036,4118410
2017-06-20,526.099976,533.799988,519.750000,523.799988,501.013611,4464038
2017-06-21,528.000000,535.000000,523.200012,528.000000,505.030975,4257922
2017-06-22,529.500000,539.950012,529.000000,538.700012,515.265503,5201690
2017-06-23,538.000000,545.500000,537.000000,543.799988,520.143555,3920128
2017-06-27,547.000000,549.400024,537.250000,544.049988,520.382751,4675855
2017-06-28,543.799988,548.150024,538.000000,545.450012,521.721863,5278948
2017-06-29,546.000000,546.500000,534.099976,536.900024,513.543823,6060935
2017-06-30,538.799988,560.950012,538.000000,555.700012,531.525940,6561625
2017-07-03,556.000000,558.200012,548.750000,552.000000,527.987000,1580045
2017-07-04,556.000000,556.700012,545.700012,552.450012,528.417358,1980453
2017-07-05,552.549988,560.599976,548.750000,550.650024,526.695679,3121863
2017-07-06,550.849976,552.500000,543.450012,545.599976,521.865234,4155333
2017-07-07,546.000000,552.250000,545.000000,549.000000,525.117432,4482328
2017-07-10,557.750000,570.000000,557.750000,563.700012,539.177979,1025468
2017-07-11,565.000000,571.900024,562.099976,563.799988,539.273499,2824262
2017-07-12,566.000000,567.000000,560.000000,562.400024,537.934448,1383094
2017-07-13,560.049988,571.599976,560.049988,569.299988,544.534363,4364882
2017-07-14,568.900024,578.950012,568.500000,572.549988,547.642883,3111057
2017-07-17,575.000000,577.750000,567.500000,571.450012,546.590881,1878995
2017-07-18,569.900024,583.000000,569.000000,578.250000,553.095032,1868904
2017-07-19,584.000000,590.250000,583.000000,589.150024,563.520874,1772229
2017-07-20,591.500000,591.500000,580.000000,582.049988,556.729675,1054118
2017-07-21,582.700012,586.400024,575.000000,575.950012,550.895020,2584036
2017-07-24,577.000000,577.900024,569.349976,570.799988,545.969116,1496356
2017-07-25,571.049988,573.349976,563.500000,565.900024,541.282288,2272849
2017-07-26,568.500000,580.299988,566.500000,579.500000,554.290649,1896905
