Date,Open,High,Low,Close,Adj Close,Volume
2016-01-15,832.000000,832.000000,795.000000,803.599976,769.241455,4477
2016-01-18,819.799988,819.799988,751.000000,759.400024,726.931335,8746
2016-01-19,760.000000,771.900024,755.250000,760.799988,728.271362,6741
2016-01-20,760.000000,772.299988,751.000000,761.049988,728.510681,4426
2016-01-21,760.150024,770.000000,734.049988,747.500000,715.540100,5390
2016-01-22,766.500000,771.849976,745.049988,756.849976,724.490173,3110
2016-01-25,782.000000,782.000000,747.400024,753.450012,721.235718,5759
2016-01-27,750.099976,763.950012,748.000000,749.700012,717.645996,3411
2016-01-28,750.049988,763.849976,749.200012,751.700012,719.560425,2381
2016-01-29,752.250000,760.000000,742.000000,749.099976,717.071655,3988
2016-02-01,807.250000,807.250000,764.000000,765.349976,732.626831,4431
2016-02-02,766.049988,772.000000,751.250000,753.900024,721.666443,2388
2016-02-03,750.049988,755.000000,742.299988,745.200012,713.338501,2767
2016-02-04,740.000000,762.549988,675.000000,734.349976,702.952209,87319
2016-02-05,747.799988,747.799988,690.000000,700.000000,670.070923,15405
2016-02-08,694.549988,747.049988,694.549988,734.400024,703.000305,10738
2016-02-09,728.000000,738.000000,711.000000,722.799988,691.896057,5117
2016-02-10,725.000000,734.000000,710.000000,722.750000,691.848328,2325
2016-02-11,722.750000,730.000000,670.099976,680.549988,651.452576,11525
2016-02-12,675.049988,679.000000,650.099976,663.799988,635.418762,5512
2016-02-15,672.049988,689.900024,660.000000,666.900024,638.386292,10580
2016-02-16,679.000000,679.000000,650.000000,653.549988,625.606934,5203
2016-02-17,666.000000,666.000000,632.250000,658.299988,630.153931,6655
2016-02-18,662.150024,669.950012,642.000000,645.549988,617.949036,5219
2016-02-19,649.950012,694.950012,639.000000,659.700012,631.494019,20274
2016-02-22,651.000000,671.950012,651.000000,666.849976,638.338379,3029
2016-02-23,670.000000,675.950012,658.049988,662.450012,634.126404,4019
2016-02-24,666.250000,676.000000,659.000000,660.849976,632.594910,4068
2016-02-25,674.950012,675.000000,651.049988,655.299988,627.282166,1842
2016-02-26,670.750000,670.950012,647.000000,652.549988,624.649719,4447
