Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,1428.400024,1435.800049,1424.099976,1429.199951,1373.648438,119605
2015-01-02,1435.000000,1442.500000,1428.050049,1432.300049,1376.628052,247162
2015-01-05,1434.150024,1441.650024,1425.250000,1430.300049,1374.705811,211101
2015-01-06,1425.000000,1428.949951,1386.300049,1395.849976,1341.594727,405597
2015-01-07,1395.849976,1401.599976,1365.349976,1377.599976,1324.054199,483850
2015-01-08,1385.000000,1412.849976,1380.000000,1407.949951,1353.224609,340287
2015-01-09,1411.000000,1425.500000,1405.500000,1420.699951,1365.478882,317299
2015-01-12,1422.650024,1435.000000,1415.699951,1431.000000,1375.378540,218007
2015-01-13,1432.199951,1451.000000,1421.000000,1433.050049,1377.348877,340354
2015-01-14,1431.000000,1438.000000,1410.000000,1423.349976,1368.025879,184846
2015-01-15,1438.000000,1459.500000,1395.800049,1437.150024,1381.289307,433511
2015-01-16,1433.000000,1448.000000,1426.000000,1428.050049,1372.543457,236647
2015-01-19,1431.000000,1467.500000,1430.000000,1463.500000,1406.615356,390371
2015-01-20,1473.599976,1479.800049,1454.000000,1475.699951,1418.341064,370117
2015-01-21,1479.000000,1488.400024,1461.500000,1484.800049,1427.087402,388480
2015-01-22,1495.000000,1519.750000,1483.000000,1503.449951,1445.012573,800501
2015-01-23,1524.449951,1524.449951,1470.000000,1489.449951,1431.556641,617287
2015-01-27,1489.000000,1529.400024,1475.550049,1524.250000,1465.004028,641940
2015-01-28,1521.900024,1533.500000,1501.800049,1515.500000,1456.594116,643871
2015-01-29,1535.699951,1562.949951,1521.000000,1554.550049,1494.126221,1189408
2015-01-30,1555.000000,1591.150024,1545.000000,1585.300049,1523.681030,648933
2015-02-02,1587.000000,1606.000000,1545.150024,1554.699951,1494.270386,541843
2015-02-03,1562.750000,1577.000000,1523.000000,1546.349976,1486.244995,808855
2015-02-04,1558.900024,1600.000000,1550.050049,1579.650024,1518.250732,450821
2015-02-05,1580.000000,1610.000000,1559.150024,1578.300049,1516.953369,497609
2015-02-06,1578.099976,1588.000000,1552.800049,1567.699951,1506.765137,234610
2015-02-09,1560.000000,1572.250000,1540.250000,1546.150024,1486.052856,283211
2015-02-10,1546.949951,1570.750000,1542.050049,1562.949951,1502.199829,318035
2015-02-11,1568.000000,1599.949951,1556.400024,1590.500000,1528.679199,400919
2015-02-12,1600.000000,1633.849976,1586.099976,1617.699951,1554.821777,348159
2015-02-13,1683.000000,1692.150024,1644.150024,1679.449951,1614.171631,1764074
